user,topic,grade,days_since_last,response_time_ms,reviewed_at
synth_user_045,statistics,1,0.451,14405,2026-04-15 01:06:16.452093+00:00
synth_user_045,statistics,0,0.492,6187,2026-04-15 12:55:24.568328+00:00
synth_user_045,statistics,0,0.74,14634,2026-04-16 06:41:17.695951+00:00
synth_user_045,statistics,1,0.742,2164,2026-04-17 00:29:50.000551+00:00
synth_user_045,statistics,4,0.575,11288,2026-04-17 14:18:28.523543+00:00
synth_user_045,statistics,1,0.982,8411,2026-04-18 13:53:08.119786+00:00
synth_user_045,statistics,5,1.178,14952,2026-04-09 05:31:15.228063+00:00
synth_user_045,statistics,4,2.963,1367,2026-04-12 04:37:17.632473+00:00
synth_user_045,statistics,1,3.084,10532,2026-04-15 06:37:45.294487+00:00
synth_user_045,statistics,1,1.536,2356,2026-04-16 19:29:15.160354+00:00
synth_user_045,statistics,1,0.877,6464,2026-04-17 16:32:41.115942+00:00
synth_user_045,statistics,1,0.393,5150,2026-04-18 01:58:27.739673+00:00
synth_user_045,statistics,1,0.714,12209,2026-04-18 19:06:34.825201+00:00
synth_user_045,statistics,1,0.697,3332,2026-04-19 11:49:52.501401+00:00
synth_user_045,statistics,4,0.462,8914,2026-04-19 22:55:19.421504+00:00
synth_user_045,statistics,1,0.649,4302,2026-04-20 14:29:27.971978+00:00
synth_user_045,statistics,3,0.612,7713,2026-04-21 05:11:24.335057+00:00
synth_user_045,statistics,0,1.187,14522,2026-04-22 09:40:56.487794+00:00
synth_user_045,statistics,0,0.487,5868,2026-04-22 21:22:40.489181+00:00
synth_user_045,statistics,3,0.54,7296,2026-04-23 10:19:57.559952+00:00
synth_user_045,statistics,0,1.056,5978,2026-04-24 11:40:14.273317+00:00
synth_user_045,statistics,0,0.425,5152,2026-04-24 21:52:25.711815+00:00
synth_user_045,statistics,1,0.633,9763,2026-04-25 13:03:47.785686+00:00
synth_user_045,statistics,1,0.699,1294,2026-04-26 05:50:37.854841+00:00
synth_user_046,calculus,1,1.347,550,2026-04-26 17:32:40.341031+00:00
synth_user_046,calculus,1,0.932,11531,2026-04-27 15:54:33.133211+00:00
synth_user_046,calculus,1,0.41,14320,2026-04-28 01:44:23.055722+00:00
synth_user_046,calculus,1,0.379,10498,2026-04-28 10:50:23.949516+00:00
synth_user_046,calculus,1,0.39,2266,2026-04-28 20:12:41.338747+00:00
synth_user_046,calculus,2,1.944,6121,2026-04-14 23:00:50.550826+00:00
synth_user_046,calculus,0,4.0,7780,2026-04-18 23:01:01.791080+00:00
synth_user_046,calculus,1,2.075,11787,2026-04-21 00:48:43.208714+00:00
synth_user_046,calculus,0,0.511,12041,2026-04-21 13:04:43.397291+00:00
synth_user_046,calculus,1,0.654,12139,2026-04-22 04:46:03.885087+00:00
synth_user_046,calculus,1,0.498,9215,2026-04-22 16:43:19.812637+00:00
synth_user_046,calculus,4,0.413,2386,2026-04-23 02:37:38.091874+00:00
synth_user_046,calculus,0,0.777,9145,2026-04-23 21:16:53.965486+00:00
synth_user_046,calculus,4,0.508,13880,2026-04-24 09:27:55.853616+00:00
synth_user_046,calculus,1,1.33,11909,2026-04-25 17:23:22.103585+00:00
synth_user_046,calculus,1,0.393,8231,2026-04-26 02:49:44.331658+00:00
synth_user_046,calculus,1,0.723,8423,2026-04-26 20:10:55.292336+00:00
synth_user_046,linear_algebra,3,2.117,9289,2026-04-28 07:47:34.827968+00:00
synth_user_046,linear_algebra,0,3.666,14405,2026-05-01 23:46:55.384381+00:00
synth_user_046,linear_algebra,1,1.099,1096,2026-05-03 02:09:07.303166+00:00
synth_user_046,linear_algebra,4,0.693,4152,2026-05-03 18:47:27.220377+00:00
synth_user_046,linear_algebra,3,2.081,3831,2026-04-16 06:35:13.844950+00:00
synth_user_046,linear_algebra,3,4.881,5082,2026-04-21 03:44:32.869358+00:00
synth_user_046,linear_algebra,0,8.174,8578,2026-04-29 07:55:14.234477+00:00
synth_user_046,linear_algebra,1,3.021,2876,2026-05-02 08:25:01.007442+00:00
synth_user_046,linear_algebra,3,1.372,4932,2026-05-03 17:20:01.438114+00:00
synth_user_046,linear_algebra,0,1.72,2332,2026-03-26 21:18:09.867860+00:00
synth_user_046,linear_algebra,1,0.916,12088,2026-03-27 19:17:11.839089+00:00
synth_user_046,linear_algebra,1,0.602,3060,2026-03-28 09:43:59.139023+00:00
synth_user_046,linear_algebra,4,0.653,14896,2026-03-29 01:24:31.129776+00:00
synth_user_046,linear_algebra,4,1.41,5508,2026-03-30 11:14:28.053471+00:00
synth_user_046,linear_algebra,1,2.575,14501,2026-04-02 01:02:40.445982+00:00
synth_user_046,linear_algebra,1,2.165,1869,2026-04-04 04:59:33.936497+00:00
synth_user_046,linear_algebra,0,0.806,11217,2026-04-05 00:20:21.516978+00:00
synth_user_046,linear_algebra,4,0.362,12504,2026-04-05 09:02:09.526450+00:00
synth_user_046,linear_algebra,1,1.251,5550,2026-04-06 15:03:39.205230+00:00
synth_user_046,linear_algebra,0,0.54,13629,2026-04-07 04:00:59.927633+00:00
synth_user_046,linear_algebra,2,0.725,13143,2026-04-07 21:24:41.806984+00:00
synth_user_046,linear_algebra,0,1.085,7130,2026-04-08 23:26:49.287825+00:00
synth_user_046,linear_algebra,5,0.885,9634,2026-04-09 20:41:31.322390+00:00
synth_user_046,linear_algebra,1,1.403,14227,2026-04-11 06:21:34.514635+00:00
synth_user_046,linear_algebra,0,0.59,1623,2026-04-11 20:31:32.577915+00:00
synth_user_046,linear_algebra,4,0.415,14154,2026-04-12 06:28:51.709165+00:00
synth_user_046,linear_algebra,0,0.969,9590,2026-04-13 05:44:33.147496+00:00
synth_user_046,linear_algebra,3,0.94,10839,2026-04-14 04:17:36.429003+00:00
synth_user_046,linear_algebra,0,1.14,14417,2026-04-15 07:39:02.425734+00:00
synth_user_046,machine_learning,5,1.358,11968,2026-04-30 13:41:11.031768+00:00
synth_user_046,machine_learning,0,3.313,4085,2026-05-03 21:11:20.228881+00:00
synth_user_046,machine_learning,4,1.872,3048,2026-04-21 01:42:43.735236+00:00
synth_user_046,machine_learning,0,3.775,6726,2026-04-24 20:18:14.608855+00:00
synth_user_046,machine_learning,0,1.304,6701,2026-04-26 03:36:19.255382+00:00
synth_user_046,machine_learning,0,0.605,5112,2026-04-26 18:07:03.291619+00:00
synth_user_046,machine_learning,4,0.369,4518,2026-04-27 02:58:21.368105+00:00
synth_user_046,machine_learning,0,1.002,7860,2026-04-28 03:01:00.559312+00:00
synth_user_046,machine_learning,5,0.564,3458,2026-04-28 16:32:44.649802+00:00
synth_user_046,machine_learning,1,1.068,4792,2026-04-29 18:10:19.729424+00:00
synth_user_046,machine_learning,0,0.813,12101,2026-04-30 13:41:04.763767+00:00
synth_user_046,machine_learning,0,0.934,5475,2026-04-13 11:00:26.662043+00:00
synth_user_046,machine_learning,0,0.671,2325,2026-04-14 03:06:18.807757+00:00
synth_user_046,machine_learning,4,0.652,13479,2026-04-14 18:45:09.319344+00:00
synth_user_046,machine_learning,1,1.035,1769,2026-04-15 19:35:08.495770+00:00
synth_user_046,machine_learning,3,0.554,5017,2026-04-16 08:52:50.344975+00:00
synth_user_046,machine_learning,0,1.781,12614,2026-04-18 03:38:04.409668+00:00
synth_user_046,machine_learning,1,0.853,12115,2026-04-19 00:06:43.933622+00:00
synth_user_046,machine_learning,1,0.719,6395,2026-04-19 17:22:15.928146+00:00
synth_user_046,machine_learning,1,0.627,9534,2026-04-20 08:24:27.742070+00:00
synth_user_046,machine_learning,1,0.459,908,2026-04-20 19:25:57.746540+00:00
synth_user_046,machine_learning,1,0.731,13188,2026-04-21 12:58:20.704289+00:00
synth_user_046,machine_learning,1,0.672,13250,2026-04-22 05:06:16.815945+00:00
synth_user_046,machine_learning,2,0.721,5982,2026-04-22 22:24:25.605538+00:00
synth_user_046,operating_systems,0,2.381,9262,2026-04-08 16:57:48.750361+00:00
synth_user_046,operating_systems,4,0.776,8790,2026-04-09 11:35:43.257367+00:00
synth_user_046,operating_systems,1,2.962,1201,2026-04-12 10:40:49.407921+00:00
synth_user_046,operating_systems,0,1.338,8182,2026-04-13 18:47:33.323302+00:00
synth_user_046,operating_systems,1,0.63,9525,2026-04-14 09:54:53.705029+00:00
synth_user_046,operating_systems,3,0.446,4020,2026-04-14 20:36:53.107491+00:00
synth_user_046,operating_systems,1,0.68,3031,2026-04-15 12:55:36.423184+00:00
synth_user_046,operating_systems,0,0.412,13639,2026-04-15 22:48:19.583985+00:00
synth_user_046,operating_systems,1,0.385,8171,2026-04-16 08:03:00.585741+00:00
synth_user_046,operating_systems,2,0.527,927,2026-04-16 20:41:21.316211+00:00
synth_user_046,operating_systems,4,1.273,3268,2026-04-18 03:13:53.931313+00:00
synth_user_046,operating_systems,3,2.076,11617,2026-04-20 05:03:34.997585+00:00
synth_user_046,operating_systems,1,4.091,3680,2026-04-24 07:14:43.601589+00:00
synth_user_046,operating_systems,0,2.386,2823,2026-04-17 07:03:19.663093+00:00
synth_user_046,operating_systems,1,0.855,8420,2026-04-18 03:34:11.600494+00:00
synth_user_046,operating_systems,4,0.462,4791,2026-04-18 14:38:56.128748+00:00
synth_user_046,operating_systems,3,1.316,14645,2026-04-19 22:14:23.551399+00:00
synth_user_046,operating_systems,0,1.335,12526,2026-04-21 06:16:24.780489+00:00
synth_user_046,operating_systems,1,1.098,10238,2026-04-22 08:37:42.357302+00:00
synth_user_046,operating_systems,1,0.623,14476,2026-04-22 23:34:17.130610+00:00
synth_user_046,operating_systems,0,0.678,5334,2026-04-23 15:50:00.706930+00:00
synth_user_046,operating_systems,1,0.549,790,2026-04-24 05:00:51.390537+00:00
synth_user_046,operating_systems,1,1.892,11571,2026-03-28 11:45:52.715536+00:00
synth_user_046,operating_systems,5,0.92,10645,2026-03-29 09:51:16.554529+00:00
synth_user_046,operating_systems,0,1.199,3664,2026-03-30 14:38:24.818136+00:00
synth_user_046,operating_systems,1,1.196,3650,2026-03-31 19:20:10.024945+00:00
synth_user_046,operating_systems,1,0.608,14869,2026-04-01 09:55:24.584478+00:00
synth_user_046,operating_systems,3,0.51,2618,2026-04-01 22:09:50.769560+00:00
synth_user_046,operating_systems,1,1.095,2244,2026-04-03 00:26:44.108023+00:00
synth_user_046,operating_systems,0,0.718,2255,2026-04-03 17:41:02.764605+00:00
synth_user_046,operating_systems,4,0.694,6714,2026-04-04 10:20:39.244475+00:00
synth_user_046,operating_systems,0,1.141,5142,2026-04-05 13:43:32.872048+00:00
synth_user_046,operating_systems,1,0.742,3106,2026-04-06 07:31:46.551313+00:00
synth_user_046,operating_systems,3,0.745,13656,2026-04-07 01:24:19.475300+00:00
synth_user_046,operating_systems,4,1.099,12891,2026-04-08 03:46:47.330425+00:00
synth_user_046,operating_systems,1,2.851,9760,2026-04-11 00:12:40.751035+00:00
synth_user_046,operating_systems,1,0.723,3715,2026-04-11 17:33:41.823192+00:00
synth_user_046,operating_systems,1,0.351,11915,2026-04-12 01:59:37.387223+00:00
synth_user_046,operating_systems,3,0.598,11800,2026-04-12 16:21:08.853842+00:00
synth_user_046,operating_systems,1,1.131,2244,2026-04-13 19:29:26.663465+00:00
synth_user_046,operating_systems,1,1.812,8861,2026-04-03 20:19:12.483195+00:00
synth_user_046,operating_systems,1,0.747,13460,2026-04-04 14:15:24.429710+00:00
synth_user_046,operating_systems,4,0.741,12822,2026-04-05 08:02:38.609614+00:00
synth_user_046,operating_systems,3,0.745,12698,2026-04-06 01:54:58.108789+00:00
synth_user_046,operating_systems,0,2.027,6310,2026-04-08 02:33:48.070211+00:00
synth_user_046,operating_systems,1,1.44,5116,2026-04-09 13:07:59.130143+00:00
synth_user_046,operating_systems,3,0.862,6069,2026-04-10 09:48:34.352361+00:00
synth_user_046,operating_systems,0,2.433,6504,2026-04-12 20:11:43.137142+00:00
synth_user_046,operating_systems,1,0.975,6702,2026-04-13 19:35:39.885281+00:00
synth_user_046,operating_systems,0,0.744,1249,2026-04-14 13:26:49.571111+00:00
synth_user_046,operating_systems,0,0.48,8048,2026-04-15 00:57:40.472865+00:00
synth_user_046,operating_systems,1,0.533,6890,2026-04-15 13:45:35.336641+00:00
synth_user_046,operating_systems,1,0.532,9490,2026-04-16 02:31:55.110188+00:00
synth_user_046,operating_systems,4,0.387,10181,2026-04-16 11:49:15.464690+00:00
synth_user_046,operating_systems,0,1.24,793,2026-04-17 17:35:21.420803+00:00
synth_user_046,operating_systems,4,2.379,911,2026-04-04 09:56:11.611610+00:00
synth_user_046,operating_systems,0,2.283,10693,2026-04-06 16:43:59.512580+00:00
synth_user_046,operating_systems,0,2.025,10212,2026-04-08 17:20:41.584335+00:00
synth_user_046,operating_systems,3,0.995,1212,2026-04-09 17:13:37.301146+00:00
synth_user_046,operating_systems,3,1.43,7008,2026-04-11 03:32:10.173072+00:00
synth_user_046,operating_systems,0,2.752,1388,2026-04-13 21:34:23.812853+00:00
synth_user_046,operating_systems,1,1.235,8255,2026-04-15 03:12:28.277775+00:00
synth_user_046,operating_systems,3,0.984,8318,2026-04-16 02:48:45.481405+00:00
synth_user_046,operating_systems,4,1.455,10219,2026-04-17 13:44:24.702712+00:00
synth_user_046,operating_systems,0,3.227,11829,2026-04-20 19:10:42.973268+00:00
synth_user_046,operating_systems,4,1.753,10608,2026-04-22 13:15:11.225146+00:00
synth_user_046,operating_systems,0,2.315,8300,2026-04-24 20:49:03.912332+00:00
synth_user_046,operating_systems,5,0.942,8918,2026-04-25 19:26:12.595284+00:00
synth_user_046,operating_systems,3,3.21,10005,2026-04-29 00:28:52.763162+00:00
synth_user_046,operating_systems,4,4.326,9007,2026-05-03 08:18:11.906254+00:00
synth_user_046,operating_systems,0,2.01,5063,2026-04-21 05:00:57.335871+00:00
synth_user_046,operating_systems,2,0.705,14754,2026-04-21 21:55:27.667544+00:00
synth_user_046,operating_systems,4,2.362,11600,2026-04-24 06:37:00.132870+00:00
synth_user_046,operating_systems,1,5.73,5076,2026-04-30 00:08:07.442502+00:00
synth_user_046,operating_systems,3,1.761,9936,2026-05-01 18:24:17.765125+00:00
synth_user_046,databases,0,1.84,8422,2026-03-30 02:07:55.114625+00:00
synth_user_046,databases,1,0.675,14282,2026-03-30 18:19:22.308486+00:00
synth_user_046,databases,4,0.597,8431,2026-03-31 08:39:42.957132+00:00
synth_user_046,databases,1,0.665,8405,2026-04-01 00:37:12.948725+00:00
synth_user_046,databases,5,0.483,558,2026-04-01 12:12:20.737283+00:00
synth_user_046,databases,1,1.251,10183,2026-04-02 18:14:25.815799+00:00
synth_user_046,databases,4,0.438,14964,2026-04-03 04:44:52.654053+00:00
synth_user_046,databases,0,0.617,6734,2026-04-03 19:34:02.442626+00:00
synth_user_046,databases,0,0.508,5380,2026-04-04 07:45:01.356528+00:00
synth_user_046,databases,1,0.687,14640,2026-04-05 00:13:52.108999+00:00
synth_user_046,databases,1,0.685,1960,2026-04-05 16:40:46.624103+00:00
synth_user_046,databases,3,0.513,3042,2026-04-06 04:59:26.125227+00:00
synth_user_046,databases,1,1.268,14492,2026-04-07 11:25:19.721792+00:00
synth_user_046,databases,0,0.403,8589,2026-04-07 21:05:43.257428+00:00
synth_user_046,databases,1,0.409,3211,2026-04-08 06:54:19.812349+00:00
synth_user_046,databases,0,0.423,4154,2026-04-08 17:02:47.877430+00:00
synth_user_046,databases,0,1.694,4020,2026-04-22 01:10:26.090935+00:00
synth_user_046,databases,0,0.555,9277,2026-04-22 14:29:54.619862+00:00
synth_user_046,databases,3,0.658,12554,2026-04-23 06:17:25.657591+00:00
synth_user_046,databases,1,1.622,13867,2026-04-24 21:12:50.921885+00:00
synth_user_046,databases,1,0.466,11770,2026-04-25 08:23:47.794978+00:00
synth_user_046,databases,3,0.373,3971,2026-04-25 17:21:21.133448+00:00
synth_user_046,databases,1,1.681,12276,2026-04-22 00:51:17.230919+00:00
synth_user_046,databases,3,0.912,2594,2026-04-22 22:45:15.300996+00:00
synth_user_046,databases,1,1.523,14424,2026-04-24 11:18:33.290660+00:00
synth_user_046,databases,1,1.179,8343,2026-04-25 15:36:18.359323+00:00
synth_user_046,databases,1,0.365,2919,2026-04-26 00:22:29.248095+00:00
synth_user_046,databases,0,0.749,11001,2026-04-26 18:21:16.782778+00:00
synth_user_046,databases,1,1.841,6891,2026-04-06 00:31:14.561096+00:00
synth_user_046,databases,1,0.665,14906,2026-04-06 16:28:59.417260+00:00
synth_user_046,databases,0,0.564,10171,2026-04-07 06:01:13.591918+00:00
synth_user_046,databases,1,0.506,8700,2026-04-07 18:09:45.201538+00:00
synth_user_046,databases,0,0.595,14413,2026-04-08 08:27:10.423011+00:00
synth_user_046,databases,5,0.648,13252,2026-04-09 00:00:38.118638+00:00
synth_user_046,databases,1,1.581,11244,2026-04-10 13:57:57.746238+00:00
synth_user_046,databases,4,0.729,10446,2026-04-11 07:27:26.413156+00:00
synth_user_046,databases,1,1.198,8917,2026-04-12 12:11:52.253089+00:00
synth_user_046,databases,0,0.561,10451,2026-04-13 01:39:12.276981+00:00
synth_user_046,databases,3,0.599,7023,2026-04-13 16:01:07.981893+00:00
synth_user_046,databases,1,1.156,9798,2026-04-14 19:46:17.186002+00:00
synth_user_046,databases,0,0.534,13710,2026-04-15 08:35:12.830364+00:00
synth_user_046,databases,5,1.847,6061,2026-03-20 20:29:19.784513+00:00
synth_user_046,databases,1,4.342,10136,2026-03-25 04:41:31.141676+00:00
synth_user_046,databases,1,2.385,14393,2026-03-27 13:55:49.785632+00:00
synth_user_046,databases,4,1.002,9263,2026-03-28 13:59:14.439624+00:00
synth_user_046,databases,1,2.697,2628,2026-03-31 06:42:52.909880+00:00
synth_user_046,databases,1,1.482,14724,2026-04-01 18:17:38.281855+00:00
synth_user_046,databases,0,0.564,10880,2026-04-02 07:49:46.066834+00:00
synth_user_046,databases,4,0.428,6988,2026-04-02 18:05:25.437908+00:00
synth_user_046,databases,1,1.007,5591,2026-04-03 18:15:59.774122+00:00
synth_user_046,databases,1,0.705,10303,2026-04-04 11:11:07.212048+00:00
synth_user_046,databases,1,0.543,9054,2026-04-05 00:12:28.451998+00:00
synth_user_046,databases,0,0.577,2143,2026-04-05 14:03:02.703631+00:00
synth_user_046,databases,1,0.635,13892,2026-04-06 05:18:09.865826+00:00
synth_user_046,databases,1,0.432,3173,2026-04-06 15:40:46.615535+00:00
synth_user_046,databases,1,0.687,6834,2026-04-07 08:10:35.616142+00:00
synth_user_046,databases,0,0.683,6152,2026-04-08 00:34:16.802495+00:00
synth_user_046,databases,5,0.614,1485,2026-04-08 15:18:34.623744+00:00
synth_user_046,databases,5,1.655,11814,2026-04-10 07:02:17.992316+00:00
synth_user_046,databases,4,2.094,2300,2026-04-12 09:17:27.509347+00:00
synth_user_046,databases,0,3.016,1966,2026-04-15 09:40:05.188203+00:00
synth_user_046,databases,2,1.562,2829,2026-04-26 12:54:15.841275+00:00
synth_user_046,databases,1,4.529,11189,2026-05-01 01:35:43.414783+00:00
synth_user_046,databases,0,2.278,3145,2026-05-03 08:15:36.790009+00:00
synth_user_046,networks,5,1.237,10815,2026-04-08 22:50:04.085311+00:00
synth_user_046,networks,0,2.472,6466,2026-04-11 10:09:43.599153+00:00
synth_user_046,networks,4,1.426,1073,2026-04-12 20:23:44.365764+00:00
synth_user_046,networks,0,3.463,2346,2026-04-16 07:30:33.070584+00:00
synth_user_046,networks,1,1.673,8476,2026-04-17 23:39:42.708730+00:00
synth_user_046,networks,4,0.689,1836,2026-04-18 16:11:57.888710+00:00
synth_user_046,networks,1,1.634,5023,2026-04-20 07:25:35.258148+00:00
synth_user_046,networks,5,0.492,2290,2026-04-20 19:13:31.439013+00:00
synth_user_046,networks,3,1.148,5807,2026-04-21 22:47:00.206241+00:00
synth_user_046,networks,2,2.154,1997,2026-04-24 02:28:49.890164+00:00
synth_user_046,networks,1,4.54,10435,2026-04-28 15:25:47.326670+00:00
synth_user_046,networks,1,3.444,613,2026-05-02 02:05:04.950970+00:00
synth_user_046,networks,3,2.473,2112,2026-04-23 10:33:02.196108+00:00
synth_user_046,networks,1,3.567,12026,2026-04-27 00:09:45.926783+00:00
synth_user_046,networks,1,1.084,10794,2026-04-28 02:11:03.248856+00:00
synth_user_046,networks,0,0.922,14118,2026-04-29 00:18:52.723666+00:00
synth_user_046,networks,1,0.653,14187,2026-04-29 15:59:18.500009+00:00
synth_user_046,networks,1,0.413,13761,2026-04-30 01:53:31.098321+00:00
synth_user_046,networks,1,1.927,8830,2026-04-14 01:24:17.792059+00:00
synth_user_046,networks,1,1.009,1664,2026-04-15 01:37:26.085380+00:00
synth_user_046,networks,0,0.588,559,2026-04-15 15:44:36.494924+00:00
synth_user_046,networks,5,0.61,9912,2026-04-16 06:22:52.466789+00:00
synth_user_046,networks,1,1.345,4941,2026-04-17 14:39:17.316511+00:00
synth_user_046,networks,1,0.44,10785,2026-04-18 01:12:21.324963+00:00
synth_user_046,networks,0,0.644,8143,2026-04-18 16:39:28.165885+00:00
synth_user_046,networks,4,0.62,6451,2026-04-19 07:32:18.243673+00:00
synth_user_046,networks,1,0.802,11712,2026-04-20 02:46:56.827697+00:00
synth_user_046,networks,3,0.618,5491,2026-04-20 17:36:10.904120+00:00
synth_user_046,networks,1,1.9,12051,2026-04-20 15:47:02.380794+00:00
